,accuracy,true_positive_rate,true_negative_rate,precision,false_positive_rate,f1_score,time spent(training),time spent(testing),n_internal,n_params
108,0.9321253954558527,0.9486607142857143,0.9263851220457188,0.8173076923076923,0.07361487795428129,0.878099173553719,2.9134617000000276,0.7444938999999522,45,6392
109,0.9246476847857348,0.9397321428571429,0.9194110809763657,0.8019047619047619,0.08058891902363426,0.8653648509763618,3.2819476000000236,0.7730065000000081,50,7852
110,0.9260857060684499,0.9732142857142857,0.9097249128244866,0.7891402714932126,0.09027508717551337,0.8715642178910544,0.5851357999999891,0.1887047000000166,5,112
111,0.9303997699165948,0.9743303571428571,0.915149166989539,0.7994505494505495,0.08485083301046106,0.8782696177062376,0.9238955999999803,0.27898389999995743,10,372
112,0.9338510209951107,0.9698660714285714,0.9213483146067416,0.8106343283582089,0.07865168539325842,0.883130081300813,1.1636184999999841,0.34994660000000977,15,782
113,0.9358642507909117,0.9631696428571429,0.9263851220457188,0.8195631528964862,0.07361487795428129,0.8855823499230375,1.4159970000000044,0.3989500999999791,20,1342
114,0.9364394593039977,0.9654017857142857,0.9263851220457188,0.8199052132701422,0.07361487795428129,0.8867247565351102,1.6473467999999798,0.44750740000000633,25,2052
115,0.9341386252516537,0.9609375,0.924835335141418,0.8161137440758294,0.07516466485858195,0.8826242952332136,1.8946789000000308,0.5192697999999609,30,2912
116,0.9315501869427667,0.953125,0.9240604416892677,0.8133333333333334,0.07593955831073228,0.8776978417266187,2.1327276999999754,0.5882877000000235,35,3922
117,0.9286741443773368,0.9441964285714286,0.9232855482371174,0.8103448275862069,0.07671445176288261,0.8721649484536081,2.732178500000032,0.6279496000000222,40,5082
118,0.9240724762726489,0.9397321428571429,0.9186361875242154,0.8003802281368821,0.08136381247578459,0.864476386036961,3.0010268000000337,0.702248099999963,45,6392
119,0.9260857060684499,0.9453125,0.9194110809763657,0.8028436018957346,0.08058891902363426,0.868272680676576,3.35841240000002,0.7963684000000057,50,7852
120,0.9301121656600517,0.9676339285714286,0.9170864006199148,0.8020351526364478,0.08291359938008523,0.8770864946889226,0.6202501999999868,0.18739530000004834,5,112
121,0.9246476847857348,0.9631696428571429,0.9112746997287873,0.7902930402930403,0.08872530027121271,0.8682092555331992,0.9141606999999681,0.2767794999999751,10,372
122,0.9301121656600517,0.9553571428571429,0.9213483146067416,0.8083097261567517,0.07865168539325842,0.8757033248081841,1.069340699999998,0.32881929999996373,15,782
