,accuracy,true_positive_rate,true_negative_rate,precision,false_positive_rate,f1_score,time spent(training),n_internal,n_params
43,0.922608695652174,0.9637681159420289,0.8814492753623189,0.8904659882163899,0.11855072463768115,0.9256681514476615,1.3740655999999944,20,1342
44,0.93,0.9640579710144928,0.8959420289855072,0.9025780189959295,0.10405797101449275,0.9323055360896987,1.5816505000000092,25,2052
45,0.9305797101449276,0.9652173913043478,0.8959420289855072,0.902683654106804,0.10405797101449275,0.9329037680347387,1.7242055999999906,30,2912
46,0.9352173913043478,0.9628985507246377,0.907536231884058,0.9123867069486404,0.09246376811594204,0.9369623466365816,2.0759158999999983,35,3922
47,0.9353623188405797,0.9649275362318841,0.9057971014492754,0.9110563765736179,0.09420289855072464,0.9372184684684685,2.4989367999999956,40,5082
48,0.9417391304347826,0.9582608695652174,0.9252173913043479,0.9276094276094277,0.07478260869565218,0.9426860564585116,2.6798028999999985,45,6392
49,0.94,0.9582608695652174,0.9217391304347826,0.924496644295302,0.0782608695652174,0.9410760034158839,3.0640179000000103,50,7852
50,0.9052173913043479,0.9663768115942029,0.8440579710144928,0.8610537190082644,0.15594202898550724,0.9106801420376945,0.5714351999999963,5,112
51,0.9201449275362319,0.9628985507246377,0.8773913043478261,0.8870493991989319,0.12260869565217392,0.9234190410006949,0.952549100000013,10,372
52,0.9191304347826087,0.9626086956521739,0.8756521739130435,0.8856,0.12434782608695652,0.9225,1.1369040000000012,15,782
53,0.9201449275362319,0.9605797101449275,0.8797101449275362,0.888710109949048,0.12028985507246377,0.9232483632817939,1.3038612999999941,20,1342
54,0.9295652173913044,0.9678260869565217,0.8913043478260869,0.8990306946688207,0.10869565217391304,0.9321608040201005,1.5632607000000007,25,2052
55,0.9247826086956522,0.9565217391304348,0.8930434782608696,0.8994276369582993,0.10695652173913044,0.9270965023177412,1.7223101000000156,30,2912
56,0.9360869565217391,0.9643478260869566,0.9078260869565218,0.9127572016460905,0.09217391304347826,0.9378435517970402,2.1045177000000024,35,3922
57,0.9382608695652174,0.9611594202898551,0.9153623188405797,0.9190687361419069,0.08463768115942029,0.9396429583451403,2.5334919000000014,40,5082
58,0.9439130434782609,0.9591304347826087,0.928695652173913,0.9308016877637131,0.07130434782608695,0.9447537473233404,2.7517696999999828,45,6392
59,0.9321739130434783,0.9565217391304348,0.9078260869565218,0.912106135986733,0.09217391304347826,0.933786078098472,3.1365314999999896,50,7852
60,0.8943478260869565,0.952463768115942,0.836231884057971,0.8532848610750454,0.16376811594202897,0.9001506642925626,0.5863042999999948,5,112
61,0.9133333333333333,0.9626086956521739,0.8640579710144928,0.8762532981530343,0.13594202898550725,0.9174033149171271,0.8876947999999913,10,372
62,0.9184057971014493,0.9617391304347827,0.875072463768116,0.8850360096025607,0.12492753623188406,0.9217946937074594,1.1011133000000086,15,782
63,0.9223188405797101,0.9588405797101449,0.8857971014492754,0.8935710426796326,0.11420289855072464,0.9250559284116331,1.3160021999999856,20,1342
64,0.9220289855072463,0.9614492753623188,0.8826086956521739,0.8911875335840945,0.11739130434782609,0.9249860568878974,1.631530099999992,25,2052
65,0.9291304347826087,0.9617391304347827,0.8965217391304348,0.9028571428571428,0.10347826086956521,0.9313684210526316,1.7889601999999911,30,2912
66,0.9343478260869565,0.96,0.908695652173913,0.913151364764268,0.09130434782608696,0.9359898261975412,2.120678099999992,35,3922
67,0.9382608695652174,0.9620289855072464,0.9144927536231884,0.9183729939125622,0.08550724637681159,0.9396942242355605,2.4378666000000067,40,5082
68,0.9366666666666666,0.9550724637681159,0.9182608695652174,0.9211629857422421,0.0817391304347826,0.9378112992742279,2.642766999999992,45,6392
69,0.933623188405797,0.9542028985507246,0.9130434782608695,0.9164810690423163,0.08695652173913043,0.9349616586197104,3.144494299999991,50,7852
70,0.9068115942028986,0.9701449275362319,0.8434782608695652,0.8610753794700283,0.1565217391304348,0.912362000817773,0.5877519000000007,5,112
71,0.9144927536231884,0.967536231884058,0.8614492753623189,0.8747379454926625,0.13855072463768117,0.9187998898981558,0.8689478999999949,10,372
72,0.9179710144927536,0.9646376811594203,0.871304347826087,0.8822905620360552,0.12869565217391304,0.9216283577956245,1.0904687999999965,15,782
73,0.9231884057971015,0.967536231884058,0.878840579710145,0.8887113951011715,0.12115942028985507,0.926450180405218,1.2985737999999856,20,1342
74,0.9250724637681159,0.9640579710144928,0.8860869565217391,0.8943264318365152,0.11391304347826087,0.9278839447621704,1.5599630000000104,25,2052
75,0.9326086956521739,0.96,0.9052173913043479,0.9101401483924155,0.09478260869565218,0.9344054168429963,1.7361252999999977,30,2912
76,0.9353623188405797,0.9655072463768116,0.9052173913043479,0.9106068890103882,0.09478260869565218,0.9372537985368599,2.1805510000000083,35,3922
77,0.9363768115942029,0.9623188405797102,0.9104347826086957,0.9148525764673464,0.08956521739130435,0.9379855911851956,2.3814603999999804,40,5082
78,0.9360869565217391,0.9553623188405798,0.9168115942028986,0.9198995255372593,0.08318840579710145,0.9372956064268448,2.7232962000000214,45,6392
79,0.9347826086956522,0.9544927536231884,0.9150724637681159,0.9182933630786392,0.08492753623188405,0.9360432063672541,3.0669518999999923,50,7852
80,0.9047826086956522,0.9617391304347827,0.8478260869565217,0.8633879781420765,0.15217391304347827,0.9099136157959687,0.5793508000000145,5,112
81,0.912463768115942,0.9602898550724638,0.8646376811594203,0.8764550264550265,0.1353623188405797,0.9164591977869986,0.8766104000000041,10,372
82,0.9184057971014493,0.9631884057971014,0.8736231884057971,0.8840117052407556,0.1263768115942029,0.9219031765848245,1.0959443000000135,15,782
83,0.9214492753623188,0.9614492753623188,0.8814492753623189,0.8902308105206655,0.11855072463768115,0.9244704570791528,1.3184545000000014,20,1342
84,0.9249275362318841,0.9628985507246377,0.8869565217391304,0.8949353448275862,0.11304347826086956,0.9276738341245463,1.603264600000017,25,2052
85,0.9282608695652174,0.9628985507246377,0.8936231884057971,0.9005150447275685,0.1063768115942029,0.9306625577812019,1.7181740000000048,30,2912
86,0.933768115942029,0.9681159420289855,0.8994202898550725,0.9058855438025495,0.10057971014492753,0.9359674933445425,2.0641596000000106,35,3922
87,0.9376811594202898,0.9643478260869566,0.9110144927536232,0.9155200880572372,0.08898550724637681,0.9392998306041784,2.4549525999999844,40,5082
88,0.9420289855072463,0.9628985507246377,0.9211594202898551,0.9243183082915971,0.07884057971014492,0.9432140829074389,2.7040255,45,6392
89,0.9315942028985508,0.9515942028985507,0.9115942028985508,0.914994425863991,0.08840579710144927,0.9329354930377949,3.0940472000000057,50,7852
90,0.9072463768115943,0.9542028985507246,0.8602898550724638,0.8722840487546369,0.13971014492753622,0.9114064230343301,0.5694148000000041,5,112
91,0.9152173913043479,0.9585507246376812,0.8718840579710145,0.8821018938383569,0.12811594202898552,0.9187387137102376,0.9406716000000017,10,372
92,0.9168115942028986,0.9637681159420289,0.8698550724637681,0.8810280869104399,0.13014492753623189,0.9205426356589147,1.101943499999976,15,782
93,0.9255072463768116,0.9652173913043478,0.8857971014492754,0.8941997851772288,0.11420289855072464,0.9283523836074714,1.3437240000000088,20,1342
94,0.922463768115942,0.9617391304347827,0.8831884057971015,0.8916957807041118,0.11681159420289855,0.9253939478454888,1.6086037999999974,25,2052
95,0.9298550724637681,0.9611594202898551,0.8985507246376812,0.9045280960174578,0.10144927536231885,0.9319842608206859,1.731473099999988,30,2912
96,0.9369565217391305,0.9611594202898551,0.9127536231884058,0.916781863422726,0.08724637681159421,0.9384462997028441,2.071531599999986,35,3922
97,0.9417391304347826,0.9626086956521739,0.9208695652173913,0.9240400667779632,0.0791304347826087,0.9429301533219762,2.3760043999999994,40,5082
98,0.9365217391304348,0.9579710144927536,0.9150724637681159,0.9185658699277376,0.08492753623188405,0.9378547105561861,2.6899099000000035,45,6392
99,0.9414492753623188,0.9571014492753623,0.9257971014492754,0.9280494659921305,0.07420289855072464,0.9423515981735161,3.0563043999999877,50,7852
100,0.9056521739130434,0.9715942028985507,0.8397101449275363,0.8583866837387965,0.16028985507246377,0.9114887831407207,0.5727269000000206,5,112
101,0.9172463768115942,0.9646376811594203,0.8698550724637681,0.8811225840614244,0.13014492753623189,0.9209907292099073,0.9831958999999983,10,372
102,0.9173913043478261,0.9620289855072464,0.8727536231884058,0.8831825439063331,0.1272463768115942,0.9209211986681465,1.164740199999983,15,782
103,0.9257971014492754,0.9689855072463768,0.8826086956521739,0.8919423692636073,0.11739130434782609,0.9288691303139761,1.310677400000003,20,1342
104,0.9278260869565217,0.9643478260869566,0.8913043478260869,0.8987034035656402,0.10869565217391304,0.9303691275167785,1.6164779000000067,25,2052
105,0.9317391304347826,0.9649275362318841,0.8985507246376812,0.9048654525686328,0.10144927536231885,0.933931827745827,1.8822987000000069,30,2912
106,0.933623188405797,0.9602898550724638,0.9069565217391304,0.9116675839295542,0.09304347826086956,0.9353472614342179,2.1274639000000093,35,3922
107,0.94,0.9646376811594203,0.9153623188405797,0.9193370165745857,0.08463768115942029,0.9414427157001414,2.490283699999992,40,5082
108,0.9426086956521739,0.9608695652173913,0.9243478260869565,0.927013422818792,0.07565217391304348,0.9436379163108454,2.8006128000000103,45,6392
109,0.9382608695652174,0.9553623188405798,0.9211594202898551,0.9237668161434978,0.07884057971014492,0.9392989455685381,3.462241399999982,50,7852
110,0.9094202898550725,0.9582608695652174,0.8605797101449275,0.8729865328756271,0.13942028985507246,0.9136382478927733,0.6868903000000159,5,112
111,0.9136231884057971,0.9634782608695652,0.863768115942029,0.8761201897733263,0.13623188405797101,0.9177250138045279,1.1022841000000199,10,372
112,0.9169565217391304,0.9640579710144928,0.8698550724637681,0.8810596026490066,0.13014492753623189,0.9206920415224913,1.2699008000000163,15,782
113,0.9244927536231884,0.9643478260869566,0.8846376811594203,0.8931543624161074,0.11536231884057971,0.9273867595818814,1.4494310999999698,20,1342
114,0.9269565217391305,0.9637681159420289,0.8901449275362319,0.8976781857451404,0.10985507246376812,0.9295499021526418,1.7407240000000002,25,2052
115,0.932463768115942,0.9669565217391304,0.8979710144927536,0.9045553145336226,0.10202898550724637,0.9347156066124964,1.8679318999999737,30,2912
